#Dialog001
7,1,1,1,1,1,1,1,0,0,14
#Dialog041
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog042
1,1,0,0,0,0,0,0,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog043
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog044
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,2,0,0,0,0,12
12,1,1,1,1,1,0,1,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog045
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog046
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog047
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog048
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog049
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog050
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,2,0,0,0,0,12
12,1,1,1,1,1,0,1,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog051
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog052
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog053
1,1,0,0,0,0,0,0,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog054
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog055
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog056
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog057
1,1,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog058
1,2,0,0,0,0,0,0,0,0,8
8,1,0,0,0,0,0,1,0,0,3
3,1,1,0,0,0,0,0,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog059
1,1,0,0,0,0,0,0,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog060
1,1,0,0,0,0,0,0,0,0,3
3,1,2,0,0,0,0,0,0,0,9
9,1,1,0,0,0,0,1,0,0,4
4,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog061
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog062
1,2,1,1,0,0,0,0,0,0,8
8,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog063
1,1,2,1,0,0,0,0,0,0,9
9,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog064
1,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog065
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog066
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,2,0,0,0,0,12
12,1,1,1,1,1,0,1,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog067
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog068
1,2,1,1,0,0,0,0,0,0,8
8,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog069
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog070
1,2,1,1,0,0,0,0,0,0,8
8,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog071
1,1,2,1,0,0,0,0,0,0,9
9,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog072
1,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog073
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,2,0,0,0,0,12
12,1,1,1,1,1,0,1,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog074
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,2,0,0,0,0,12
12,1,1,1,1,1,0,1,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog075
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog076
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog077
1,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog078
1,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,1,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog079
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog080
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog081
1,1,1,2,0,0,0,0,0,0,10
10,1,1,1,0,0,0,0,0,0,5
5,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog082
1,1,1,1,0,0,0,0,0,0,5
5,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog083
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog084
1,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog085
1,1,2,1,1,0,0,0,0,0,9
9,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,0,0,0,14
#Dialog086
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog087
1,1,1,1,2,0,0,0,0,0,11
11,1,1,1,1,0,0,1,0,0,11
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog088
1,1,2,1,1,0,0,0,0,0,9
9,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog089
1,2,1,1,1,0,0,0,0,0,8
8,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,1,1,0,0,14
#Dialog090
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog091
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog092
1,1,1,2,1,0,0,0,0,0,10
10,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog093
1,1,2,1,1,0,0,0,0,0,9
9,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,1,0,0,14
#Dialog094
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,2,0,0,0,13
13,1,1,1,1,1,1,0,1,0,14
#Dialog095
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog096
1,1,2,1,1,0,0,0,0,0,9
9,1,1,1,1,0,0,1,0,0,9
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog097
1,2,1,1,1,0,0,0,0,0,8
8,1,1,1,1,0,0,1,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog098
1,1,1,1,1,0,0,0,0,0,6
6,1,1,1,1,1,0,0,0,0,7
7,1,1,1,1,1,0,0,1,0,14
#Dialog099
